raw_id,text,sentiment_label,sentiment_confidence,mentions_candidate_probability,intensity_score,lga_relevance_label,lga_confidence,opposition_signal_probability,language_label,language_confidence,schema_version,model,reviewer_label,reviewer_reasoning,final_label,reviewed_by,reviewed_at
nairaland-6179b49540b0,Kukutente23 : How is Kadoso It's been a while I heard from him You're looking for trouble. I am not there o.,not_about_candidate,0.71,0.03,moderate,unclear,0.93,0.13,english,0.46,v3,jev-1.13.0,,,,,
nairaland-aa35c0aadcdd,"Re: Tinubu Himself Already Told Us Not To Vote For Him, If…. - Seyi Makinde by zoedew : 5:57am [quote author=Iamdbull post=140706210]In a video circulating made by APM Presidential candidate Seyi Makinde. He stated in the video that Tinubu made it clear to everyone that “if he fails to fix electricity he should not be voted in for second term “ Here’s the video below shared on X by Newsspend Tinubu already told us not to vote for him - Makinde pic.twitter.com/5qXNU4geIJ — Newsspendmedia (@Newsspend) September 21, 2026 is no more reliable. You have become a laughing stock Seyi Makinde.",not_about_candidate,0.33,0.94,strong,unclear,1.0,0.58,english,0.97,v3,jev-1.13.0,,,,,
nairaland-a58a8836fd98,"[quote author=Iamdbull post=140706210]In a video circulating made by APM Presidential candidate Seyi Makinde. He stated in the video that Tinubu made it clear to everyone that “if he fails to fix electricity he should not be voted in for second term “ Here’s the video below shared on X by Newsspend Tinubu already told us not to vote for him - Makinde pic.twitter.com/5qXNU4geIJ — Newsspendmedia (@Newsspend) September 21, 2026 is no more reliable. You have become a laughing stock Seyi Makinde.",not_about_candidate,0.38,0.92,strong,unclear,1.0,0.63,english,0.96,v3,jev-1.13.0,,,,,
nairaland-9eb257ea38f9,"Yes ooo. He said so and for that reason, we are going to do what he said",positive,0.42,0.05,calm,unclear,1.0,0.19,english,0.61,v3,jev-1.13.0,,,,,
nairaland-d5d89b18e3a7,payloader : Akpabio know say dem don help Tinubu spoil things so na to pray make God epp dem win because dem know say the chances dey very slim🤗 Was it not God that put the president there? He's God's will on Nigeria. And God is not tired of him that's why he put disunity amongst his challengers. Tinubu lekan si.,not_about_candidate,0.66,0.02,strong,unclear,1.0,0.9,mixed,0.51,v3,jev-1.13.0,,,,,
nairaland-70b4c1ae8460,But you promise say insecurity will end two weeks after election.,negative,0.62,0.06,mild,unclear,1.0,0.35,english,0.96,v3,jev-1.13.0,,,,,
nairaland-1d2f1396be0a,God abeg,not_about_candidate,0.49,0.06,mild,unclear,1.0,0.18,mixed,0.51,v3,jev-1.13.0,,,,,
nairaland-d39853ccb512,Disgusting..........very disgusting,negative,0.57,0.03,strong,unclear,1.0,0.09,english,1.0,v3,jev-1.13.0,,,,,
nairaland-3a8038bd7078,It's we citizens that are encouraging this religious deception,not_about_candidate,0.33,0.03,strong,unclear,1.0,0.11,english,1.0,v3,jev-1.13.0,,,,,
nairaland-9d6ca4ab025e,"Yea, mass don't hold in Abuja or Uyo anymore. We have to go to the Vatican country to attend masses and supplicate to God Almighty for Nigeria. Amazing No 3 citizen. Their rethorics & waste no get part 2",not_about_candidate,0.73,0.03,strong,unclear,1.0,0.3,mixed,0.68,v3,jev-1.13.0,,,,,
nairaland-84192c0347a2,See that guy at the back with fila directly behind him He know say na lamba... He is trying soooo hard not to laugh,not_about_candidate,0.42,0.03,mild,unclear,0.99,0.17,mixed,0.84,v3,jev-1.13.0,,,,,
nairaland-1b47855a4cea,Formation10 : Waiting do nigerian churches ..abi.. God is everywhere.. wasting taxpayers money traveling to Rome to enjoy himself.. saying that he went to pray It's a pity,not_about_candidate,0.35,0.04,strong,unclear,1.0,0.2,mixed,0.67,v3,jev-1.13.0,,,,,
nairaland-988820d14c0e,Money laundering things. If you know you know.,not_about_candidate,0.52,0.03,calm,unclear,1.0,0.11,english,0.99,v3,jev-1.13.0,,,,,
nairaland-eee29c2c7281,Hahahaha 🤣🤣🤣🤣 very funny,not_about_candidate,0.46,0.02,moderate,unclear,1.0,0.08,english,0.95,v3,jev-1.13.0,,,,,
nairaland-5b9d00a1e20a,Chase them out. Chase these people out of that grabbed office,negative,0.49,0.03,very_strong,unclear,1.0,0.25,english,0.99,v3,jev-1.13.0,,,,,
nairaland-b13f96346a30,"Re: Akpabio Says He Travelled To Rome To Pray For Tinubu, Nigeria(video) by APOPTOSIS : 5:16am He knows it's already Funny. PRAYER WARRIOR indeed!",not_about_candidate,0.74,0.03,moderate,unclear,1.0,0.34,english,0.98,v3,jev-1.13.0,,,,,
nairaland-963885cec2a8,"My question is: Does God now reside in Italy? This is an insult to any sensible Nigerian. Instead of saying you had also taken a quick vacation and went shopping for Italian shoes and suites. These present politicians especially of that APC stock act with so much impunity and reckless abandon, knowing Nigerians are today more concerned about hunger than questioning their obvious lies, and would do anything to collect a small bag is rice.",not_about_candidate,0.71,0.02,strong,unclear,1.0,0.38,english,0.97,v3,jev-1.13.0,,,,,
nairaland-90e226538cfa,At least he has indirectly acknowledged the failure APC and the grandpa have brought in the land,not_about_candidate,0.43,0.04,moderate,unclear,1.0,0.51,english,0.95,v3,jev-1.13.0,,,,,
nairaland-c51e5251830a,"xxgig : If what Kayemo is saying is true how come we are just hearing it? How come he is the one reporting it and not people who were on ground? The victims.  Friends or neighbors of victims? The fact that this narrative is only coming from the aviation minister shows it is all a lie, and he is likely responsible for the thugs who attacked NDC supporters hence the need to cover up with this fabrication Na Keyamo dey inside Keke dey shoot video. Hope you heard the allegations against mama P?",not_about_candidate,0.34,0.02,strong,unclear,1.0,0.49,mixed,0.63,v3,jev-1.13.0,,,,,
nairaland-79af9d25ea21,"xxgig : If what Kayemo is saying is true how come we are just hearing it? How come he is the one reporting it and not people who were on ground? The victims.  Friends or neighbors of victims? The fact that this narrative is only coming from the aviation minister shows it is all a lie, and he is likely responsible for the thugs who attacked NDC supporters hence the need to cover up with this fabrication So,because you are just hearing it then it is false No wonder you dey kiss mad man mentee ass That intelligence is deficient",negative,0.39,0.02,very_strong,unclear,1.0,0.52,mixed,0.64,v3,jev-1.13.0,,,,,
nairaland-55f4cd8d17a7,Basic123 : Check the topic again then check your sense! your fellow thugs attacked you sorry,not_about_candidate,0.73,0.03,moderate,unclear,1.0,0.15,english,0.97,v3,jev-1.13.0,,,,,
nairaland-eef8e4f78b5b,"I do not subscribe to violence! If this is true, it simply shows that some people exercise restraint not because they are incapable of matching others’ energy, but because they choose not to. Tompolò, and you, cannot discourage others from exercising their rights as citizens or from pursuing their preferred candidates!",not_about_candidate,0.52,0.03,strong,unclear,0.81,0.32,english,0.98,v3,jev-1.13.0,,,,,
nairaland-96f687c17107,Don't worry Keyamo Mr Tompolo is lord of himself enough to face them. Asari h8te them. Now they are daring Tompolo I swear na obi life una dey d risky business by the Tompolo boys go strike I can bet una obi will dissappear within minutes We have warned you enough..,not_about_candidate,0.75,0.02,strong,unclear,0.99,0.33,mixed,0.74,v3,jev-1.13.0,,,,,
nairaland-13247abc8c10,"* . Modified: 1:01pm On Sep 21 Them fit say them done get people for there back na, as them loose APC primary, them enter NDC dey show them selves. Na laugh I just dey laugh",not_about_candidate,0.49,0.02,moderate,unclear,1.0,0.53,mixed,0.4,v3,jev-1.13.0,,,,,
nairaland-137bd6475cfd,"Them fit say them done get people for there back na, as them loose APC primary, them enter NDC dey show them selves. Na laugh I just dey laugh",negative,0.38,0.03,moderate,unclear,1.0,0.48,other,0.29,v3,jev-1.13.0,,,,,
nairaland-8f7ea51352ec,"How many he don condemn by APC miscreants? These people don't care about you, they're all after personal interests.",not_about_candidate,0.29,0.03,strong,unclear,1.0,0.64,english,0.42,v3,jev-1.13.0,,,,,
nairaland-921d02c2f59f,"Penguin2 : Festus Keyamo crying already? Save your tears baba, things wey go make you cry still dey come. This is not 2023, for every gbas there will be commiserate gbos. “Those who like peace must learn to organize as hard as those who like violence.” Martin Luther Jr The above is what we intend to do in 2027. noted",not_about_candidate,0.31,0.03,strong,unclear,0.99,0.36,mixed,0.72,v3,jev-1.13.0,,,,,
nairaland-a224a2fba155,Those are omogege thugs that were formerly in the apc  Obi has no violent political history.,not_about_candidate,0.68,0.02,strong,unclear,0.96,0.68,english,0.79,v3,jev-1.13.0,,,,,
nairaland-2c83733ed265,"Keyamo don't worry yasef they are daring Tompolo ba? Dem nor dey telli pesin, na obi life dem dey take play..",not_about_candidate,0.58,0.03,moderate,unclear,0.6,0.31,mixed,0.57,v3,jev-1.13.0,,,,,
nairaland-547d43e39149,"stuffs2002 : Obi thinks he can get to presidency through violence in 2027 just as he thought he could win presidency through religious sentiments in 2023 and he will fail again. See this one, u think that u are making sense",negative,0.36,0.03,strong,unclear,0.98,0.47,english,0.9,v3,jev-1.13.0,,,,,
nairaland-cc8a9614e92e,Dogalmighty17 : APC thugs first set it off by attacking an NDC rally. I didn't hear Keyamo run mouth then. They no learn anything for 2022 after that omashey peter obituary post,not_about_candidate,0.77,0.03,strong,unclear,1.0,0.57,mixed,0.61,v3,jev-1.13.0,,,,,
nairaland-8d7a0a7ed591,I’m living in i uvwie local government and I’m just hearing this news from a apc bigot.they have turned into propaganda because they knew delta is not for apc .,not_about_candidate,0.77,0.02,strong,unclear,0.99,0.74,english,0.65,v3,jev-1.13.0,,,,,
nairaland-cb295c7050cf,Apc thugs they sent me their Waterloo and oga on top is crying,negative,0.74,0.09,strong,unclear,0.96,0.52,mixed,0.82,v3,jev-1.13.0,,,,,
nairaland-139483d907a4,The problem is that Apcheat don't understand that people are tired After 8 fruitless years of the Daura langa their endurance has completely evaporated That zombies cheering for the Agbado sifu makes him think the people are behind him is madness QED 🚶‍♂️🚶‍♂️🚶‍♂️,negative,0.68,0.03,strong,unclear,0.47,0.42,english,0.72,v3,jev-1.13.0,,,,,
nairaland-654b2a13336f,This idiot kept quite when APC thugs were attacking NDC supporters rally at Delta state . See head like bicycle seat,not_about_candidate,0.62,0.02,strong,unclear,1.0,0.3,english,0.86,v3,jev-1.13.0,,,,,
nairaland-1b9a0fd54688,"Basic123 : So,because you are just hearing it then it is false No wonder you dey kiss mad man mentee ass That intelligence is deficient Show me another source of this allegations that is not traced to him",negative,0.65,0.05,strong,unclear,1.0,0.31,mixed,0.84,v3,jev-1.13.0,,,,,
nairaland-cc270d6303db,boxypane : Na Keyamo dey inside Keke dey shoot video. Hope you heard the allegations against mama P? Better but he is the videographer and Director of the movie.,not_about_candidate,0.61,0.03,mild,unclear,0.96,0.17,mixed,0.91,v3,jev-1.13.0,,,,,
nairaland-c7f3c83ae80a,LZAA : But you always remind us he is a trader and importer na? If he has money why would he use loans to buy things?😄 Una confusion dey break bone walahi Obi a thief and a trader who tells lies per second. Obi never had any legitimate money except what he has been stealing which was why he stole all the loan money he has been collecting,negative,0.41,0.03,strong,unclear,0.99,0.25,mixed,0.84,v3,jev-1.13.0,,,,,
nairaland-d250e6285d11,"AMI3 : Bill & Melinda Gates Foundation: Best Performing Governor on polio eradication in the South-East, 2013. This was a specific health-sector award, not “best governor in Nigeria.” � Trust Radio +1 BusinessDay Good Governance Awards: Best Governor on Healthcare, 2013. � Lol... True true Una no get single shame. Every governor is best in something thing or the other. Check the other governors and you will see they are best in so many other areas much more than your pandora liar and fraud called Obi",not_about_candidate,0.73,0.02,strong,unclear,1.0,0.6,mixed,0.75,v3,jev-1.13.0,,,,,
nairaland-f26db97ac2ea,"thatigboman : wetin u wan check? warri is always known for violence Are you sure you are okay, checking something mean violence for your village abi",not_about_candidate,0.92,0.02,moderate,Warji,0.53,0.11,mixed,0.48,v3,jev-1.13.0,,,,,
nairaland-386b6d9d6c96,stuffs2002 : Obi a thief and a trader who tells lies per second. Obi never had any legitimate money except what he has been stealing which was why he stole all the loan money he has been collecting 😄😄,not_about_candidate,0.62,0.02,strong,unclear,0.99,0.29,english,0.92,v3,jev-1.13.0,,,,,
nairaland-c4910cc665bc,"collins2good : For your mind , as you still dey wear paint dey roll motor tyre that time, na make u dey ask if them done born me, na Nairaland I blame shall you no know anywhere.. u be small pikin.. dey don born you when Friday and gadafi dey rule warri? This sheriff wey be governor now na their boy... Sheriff wey dey come alegbo secondary school come dey watch me throw shagalo enter net... No try me ooo",not_about_candidate,0.62,0.03,strong,unclear,0.92,0.36,mixed,0.49,v3,jev-1.13.0,,,,,
nairaland-ca092f2582d8,"Switruth : you no know anywhere.. u be small pikin.. dey don born you when Friday and gadafi dey rule warri? This sheriff wey be governor now na their boy... Sheriff wey dey come alegbo secondary school come dey watch me throw shagalo enter net... No try me ooo You done finally confirmed your age, lol, Mr shagalo, u sure say u nor still dey throw shagalo so",not_about_candidate,0.72,0.02,moderate,unclear,0.46,0.26,mixed,0.49,v3,jev-1.13.0,,,,,
nairaland-f3aa6fad1d53,"collins2good : You done finally confirmed your age, lol, Mr shagalo, u sure say u nor still dey throw shagalo so werin be shagalo and torons for football. Oya answer me. Sheriff dey come smoke for alegbo then. If you know who get Tivo you don dey know me small small.",not_about_candidate,0.69,0.03,moderate,unclear,0.68,0.13,mixed,0.55,v3,jev-1.13.0,,,,,
nairaland-9f74869804f9,Switruth : werin be shagalo and torons for football. Oya answer me. Sheriff dey come smoke for alegbo then. If you know who get Tivo you don dey know me small small. Are you from Ojakovo family,not_about_candidate,0.81,0.03,strong,unclear,0.44,0.15,mixed,0.65,v3,jev-1.13.0,,,,,
nairaland-243dc3682944,Sleekfingers : 🤣🤣🤣🤣🤣🤣What do you want him to say ? Throw his party under the bus? That's the duty of the opposition to cry out.....which they did.....now it is the turn of APC to cry out . And they will keep on crying,negative,0.29,0.05,strong,unclear,1.0,0.78,english,0.99,v3,jev-1.13.0,,,,,
